,date,tweet,past_tense,present_tense,future_tense,replies_count,retweets_count,likes_count,pos_score,neg_score,neutral_score,sentiment,Sentiment_Score,user
0,2021-07-29 02:30:00,"Apple will require shoppers to wear masks again at half of its U.S. stores, the company confirmed to USA TODAY.   ",1,0,1,0,1,2,0.030265408,0.4620748,0.5076598,Neu,-0.43180937,usatodaymoney
1,2021-07-20 00:18:05,"The Dow Jones Industrial Average shed 725.81 points, or 2.1%, to 33,962.04, its biggest decline since October. Here's what happened and what you can do.   ",1,1,1,0,4,5,0.013402165,0.912903,0.07369483,Neg,-0.89950085,usatodaymoney
2,2021-07-15 14:00:00,"""As a person of color coming in the door, how can you feel there is an upward trajectory for you when the executive layer of the company doesn’t have anyone who looks like you?"" said Charlotte Newman, senior manager at Amazon.  ",1,1,1,0,1,0,0.1270928,0.25629258,0.61661464,Neu,-0.12919979,usatodaymoney
5,2021-07-10 16:00:00,Which new  flavor would you try -- apple cider donut or salted caramel brownie?     ,1,0,1,2,0,0,0.035573255,0.039261732,0.925165,Neu,-0.003688477,usatodaymoney
8,2021-06-30 12:00:00,"With Google's new limit on free data storage, don't forget your Gmail inbox. It could be stuffed    ",1,1,1,0,0,4,0.05509166,0.021639122,0.9232692,Neu,0.03345254,usatodaymoney
18,2021-06-23 14:00:00,Members of the Teamsters will vote on whether to make the organization of Amazon employees a top priority.    ,0,0,1,0,0,0,0.07606206,0.017279683,0.90665823,Neu,0.058782376,usatodaymoney
27,2021-05-27 20:00:00,"Andy Jassy will assume the CEO position on July 5, Amazon confirmed to USA TODAY.    ",1,0,1,0,0,1,0.023250319,0.025591698,0.95115805,Neu,-0.0023413785,usatodaymoney
29,2021-05-26 19:30:00,We now know when Amazon's Jeff Bezos will officially step down as CEO of the company he founded.   ,1,1,1,1,0,0,0.01759936,0.3760915,0.6063091,Neu,-0.35849214,usatodaymoney
30,2021-05-26 14:05:04,"Amazon said it will preserve MGM's heritage of films, which includes 4,000 titles, including the James Bond franchise.   ",1,1,1,2,2,3,0.11470897,0.010719379,0.8745717,Neu,0.103989586,usatodaymoney
36,2021-05-18 18:00:00,"Many retailers, including Apple and Walgreens, say they are still evaluating the CDC guidance but say they could update policies.    ",0,1,1,0,0,0,0.7015489,0.048446517,0.25000456,Pos,0.65310234,usatodaymoney
41,2021-05-03 22:30:03,Microsoft co-founder Bill Gates and wife Melinda are divorcing after 27 years. They will continue to co-chair the Gates Foundation.   ,0,1,1,0,3,1,0.01868912,0.067645386,0.91366553,Neu,-0.048956268,usatodaymoney
42,2021-04-30 12:00:00,"Amazon will also hold its annual Prime Day sale in June, the company said, but did not announce a specific date.   ",1,0,1,0,0,0,0.026754465,0.028560163,0.9446854,Neu,-0.0018056985,usatodaymoney
43,2021-04-28 22:00:00,"Would a free doughnut change your mind? If that’s too sugary for you, how about an Amazon gift card? Or maybe a tax break?  ",0,1,1,3,1,3,0.050160535,0.038175568,0.9116639,Neu,0.011984967,usatodaymoney
44,2021-04-28 02:00:00,"Apple said it also will establish a $100 million fund for schools and community initiatives in the Raleigh-Durham area, as well as invest more than $110 million in infrastructure spending.  ",1,0,1,1,0,0,0.6214915,0.009279751,0.36922875,Pos,0.61221176,usatodaymoney
46,2021-04-27 18:00:00,A Roku spokesperson told USA TODAY that Google is trying to force Roku to accept terms that will hurt the platform and its users.  ,1,1,1,2,0,0,0.014850874,0.93056387,0.05458523,Neg,-0.915713,usatodaymoney
47,2021-04-26 22:42:04,"Facebook’s policy states that any funds received through a personal fundraiser on the platform may be taxable and that if more than $20,000 is raised, a 1099 form will be issued. So here are 3 things to note 👇  ",1,1,1,2,1,2,0.034366414,0.030074487,0.93555903,Neu,0.0042919274,usatodaymoney
50,2021-04-24 22:45:00,"Before you start a fundraiser on Facebook, there's a few facts you should know.  ",0,1,1,0,0,2,0.039393917,0.060552984,0.9000531,Neu,-0.021159068,usatodaymoney
51,2021-04-23 18:00:00,🚨 Facebook fundraisers can be taxed 🚨  ,1,0,1,0,1,2,0.038408626,0.026092744,0.93549865,Neu,0.012315882,usatodaymoney
56,2021-04-07 01:00:00,"The Amazon CEO said the company is supportive of a rise in corporate tax rates, which Biden's plan would do in order to pay for the spending package.  ",1,1,1,6,30,59,0.88757217,0.014053077,0.098374754,Pos,0.87351906,usatodaymoney
58,2021-04-02 12:00:00,"Experts on brand marketing and business ethics said Volkswagen shouldn't be judged through the same lens as IHOP or Google, especially in the wake of VW's emissions scandal.  ",1,1,1,0,0,0,0.103569396,0.09582311,0.80060744,Neu,0.0077462867,usatodaymoney
62,2021-03-17 23:00:00,"Amazon's virtual healthcare service, Amazon Care, will be available to all U.S. companies and Amazon employees starting this summer, according to a statement published by the retail giant.     ",1,1,1,0,0,0,0.109351486,0.0103705665,0.880278,Neu,0.09898092,usatodaymoney
68,2021-02-24 01:41:00,"""We can confirm that a user statement has been received in the case before the Oversight Board concerning President Trump's Facebook and Instagram accounts,"" a spokesperson for the Oversight Board said in a statement.    ",1,1,1,1,0,1,0.06696922,0.039494004,0.89353675,Neu,0.02747522,usatodaymoney
73,2021-02-11 20:00:00,"Apple Maps is about to get real-time traffic reporting with the iOS 14.5 update. The new feature will let users report accidents, hazards and speed traps they see in their routes.   ",0,1,1,0,0,4,0.11891288,0.014656415,0.8664307,Neu,0.104256466,usatodaymoney
76,2021-02-05 16:00:00,"Microsoft Viva has four modules integrated in Microsoft 365 and Microsoft Teams –connections, insights, learning and topics – and employees will be able to integrate their existing tools with Viva.  ",1,1,1,0,0,0,0.18679622,0.008530225,0.8046736,Neu,0.17826599,usatodaymoney
77,2021-02-05 12:00:00,"Magnets and other components inside iPhone 12 devices could disable pacemakers or implanted cardiac defibrillators, tech giant Apple warned.  ",1,0,1,0,0,0,0.013599026,0.82469803,0.16170293,Neg,-0.811099,usatodaymoney
80,2021-02-04 16:00:00,Amazon will pay more than $61.7 million to settle Federal Trade Commission charges of withholding tips from its delivery drivers.  ,0,1,1,0,0,3,0.08594223,0.6691375,0.24492031,Neg,-0.58319527,usatodaymoney
82,2021-02-03 18:00:00,"Ford and Lincoln drivers will have access to voice technology, like Google Assistant, allowing them to keep their eyes on the road and hands on the wheel while multitasking.  ",0,1,1,0,6,4,0.10103852,0.010774412,0.88818705,Neu,0.09026411,usatodaymoney
83,2021-02-03 00:47:02,Jeff Bezos will step down as CEO and transition to the executive chair at the Amazon board.  ,0,0,1,2,2,4,0.017867034,0.28184465,0.7002883,Neu,-0.26397762,usatodaymoney
84,2021-02-02 21:23:04,"In a surprise move, Amazon announced Tuesday that founder and CEO will step down as CEO later this year, handing off the retail juggernaut to Andy Jassy.    ",1,1,1,0,1,1,0.017364545,0.5157002,0.46693528,Neg,-0.4983357,usatodaymoney
90,2021-01-22 04:00:00,Amazon won't be forced to restore web service to Parler after a federal judge ruled Thursday against a plea to reinstate the fast-growing social media app favored by followers of former President Donald Trump.    ,1,0,1,1,2,1,0.4635967,0.30108634,0.23531699,Pos,0.16251037,usatodaymoney
96,2021-01-12 01:00:00,"Citing potential for further violence after the assault on the Capitol, Facebook said it would remove all ""Stop the steal"" content on Facebook and Instagram.  ",1,1,1,1,1,4,0.016292702,0.7080752,0.27563202,Neg,-0.69178253,usatodaymoney
104,2021-01-06 22:20:03,"The Dow closed at an all-time high Wednesday despite riots in Washington, as inventors piled into economically-sensitive companies on bets that a Democrat-controlled Congress would lead to more stimulus and infrastructure spending.   ",1,0,1,0,1,8,0.24914648,0.67041904,0.08043444,Neg,-0.42127258,usatodaymoney
131,2020-10-31 23:00:00,"Users searching for that hashtag will now see “credible child safety resources,” Facebook said.   ",1,1,1,1,0,0,0.57732904,0.015691634,0.40697935,Pos,0.5616374,usatodaymoney
140,2020-10-21 16:30:00,"How wide is Google's reach? We decided to take a look, and the results may surprise you.  ",1,1,1,0,0,0,0.12731798,0.019824967,0.85285705,Neu,0.10749301,usatodaymoney
143,2020-10-20 15:00:00,Microsoft is working on an update that could save you from future videoconferencing faux pas.  ,0,1,1,1,0,0,0.10586955,0.03009508,0.8640353,Neu,0.07577447,usatodaymoney
146,2020-10-19 16:08:00,This Amazon Prime Day 2020 deal on the Amazon Echo Show 5 means you can also save on some of our favorite smart plugs and smart indoor cameras.  ,0,0,1,0,1,0,0.18238708,0.008668262,0.80894464,Neu,0.17371882,usatodaymoney
148,2020-10-19 15:04:00,Baby monitors can be expensive. The good news? You can snag a great deal on a really good baby monitor during Amazon Prime Day.  ,0,0,1,0,1,0,0.08833955,0.018367682,0.8932928,Neu,0.069971874,usatodaymoney
150,2020-10-19 10:45:01,"Shop our picks for the best baby strollers, toys and more amazing parenting deals you can buy for Amazon Prime Day 2020.  ",0,0,1,0,1,1,0.10573765,0.012644475,0.88161784,Neu,0.09309317,usatodaymoney
159,2020-10-17 21:00:00,"Apple announced four new iPhones, but the iPhone 12 Mini and iPhone 12 Pro Max won't be released until Nov. 13.  ",1,0,1,0,0,2,0.06983926,0.02267044,0.9074903,Neu,0.04716882,usatodaymoney
164,2020-10-16 23:00:01,"This may be music to your ears: You can now hum, whistle or sing a tune, even off-key, and Google will identify it, or at least show you some options.  ",0,1,1,0,0,1,0.05059818,0.016439911,0.93296194,Neu,0.03415827,usatodaymoney
167,2020-10-16 08:43:00,"Amazon kicked off its ""Holiday Dash"" sale Friday two days after Prime Day and will offer more than a million deals throughout the holiday season.  ",1,0,1,0,0,1,0.18562144,0.02562692,0.78875166,Neu,0.15999451,usatodaymoney
181,2020-10-15 12:27:00,Teachers can save big on school supplies and tools for remote instruction during Amazon's big Prime Day event.  ,0,0,1,0,0,0,0.07329714,0.019695424,0.90700746,Neu,0.05360172,usatodaymoney
185,2020-10-15 03:59:00,Amazon Prime Day 2020: Sony's already affordable noise-canceling headphones are less than half price. Here's why you should buy them immediately.  ,0,1,1,0,0,1,0.069640696,0.019881768,0.9104775,Neu,0.049758926,usatodaymoney
192,2020-10-14 23:46:00,Amazon Prime Day 2020: Sony's already affordable noise-canceling headphones are less than half price. Here's why you should buy them immediately.  ,0,1,1,0,1,0,0.069640696,0.019881768,0.9104775,Neu,0.049758926,usatodaymoney
195,2020-10-14 21:07:00,"These are the best Amazon Prime Day tablet deals you can still get, from Apple, Samsung and more.  ",0,1,1,0,0,0,0.28679794,0.009188846,0.7040131,Neu,0.2776091,usatodaymoney
201,2020-10-14 08:51:00,"This Amazon Prime Day 2020, you can nab the Ninja Foodi FD401 pressure cooker at a huge discount—get all the details.  ",0,0,1,0,0,0,0.062364914,0.013628672,0.9240064,Neu,0.04873624,usatodaymoney
202,2020-10-14 08:19:00,"This Amazon Prime Day 2020, you can nab the Ninja Foodi FD401 pressure cooker at a huge discount—get all the details.  ",0,0,1,0,0,4,0.062364914,0.013628672,0.9240064,Neu,0.04873624,usatodaymoney
204,2020-10-14 05:09:00,"Verizon added nationwide 5G service to help kick off Apple's new iPhone 12 phones, but service won't be as fast as T-Mobile and AT&T  ",1,0,1,0,3,5,0.40787464,0.018517917,0.57360744,Neu,0.38935673,usatodaymoney
205,2020-10-14 04:37:00,"This Amazon Prime Day 2020, you can get a version of our favorite single-serve coffee maker, the Nespresso VertuoPlus, for more than half off—more.  ",0,0,1,0,2,5,0.15036583,0.008855891,0.8407783,Neu,0.14150994,usatodaymoney
210,2020-10-14 01:57:00,"Verizon added nationwide 5G service to help kick off Apple's new iPhone 12 phones, but service won't be as fast as T-Mobile and AT&T  ",1,0,1,0,4,4,0.40787464,0.018517917,0.57360744,Neu,0.38935673,usatodaymoney
216,2020-10-13 22:15:00,"Apple's new iPhone 12, iPhone 12 Pro models will come without charger and headphones    ",0,0,1,0,0,1,0.04398302,0.018220937,0.93779606,Neu,0.025762083,usatodaymoney
217,2020-10-13 19:14:00,"On Tuesday, Apple will host an event during which it's widely expected to announce the iPhone 12, the latest version of its popular smartphone.  ",1,1,1,3,1,7,0.11255637,0.012348772,0.8750948,Neu,0.1002076,usatodaymoney
219,2020-10-13 18:10:00,This Amazon Prime Day 2020 deal on the Amazon Echo Show 5 means you can also save on some of our favorite smart plugs and smart indoor cameras.  ,0,0,1,0,0,0,0.18238708,0.008668262,0.80894464,Neu,0.17371882,usatodaymoney
232,2020-10-13 03:25:00,"Amazon Prime Day 2020 is nearly upon us, but you can get the Dyson V11 Torque Drive vacuum on sale right now—get the details.  ",0,1,1,0,0,1,0.07766453,0.011169135,0.9111663,Neu,0.066495396,usatodaymoney
233,2020-10-13 02:54:00,"Amazon Prime Day 2020 is nearly upon us, but you can get the Dyson V11 Torque Drive vacuum on sale right now—get the details.  ",0,1,1,0,1,2,0.07766453,0.011169135,0.9111663,Neu,0.066495396,usatodaymoney
243,2020-10-12 13:29:00,"Apple is introducing new iPhones later this year, due to manufacturing slowdown issues. The new models will all connect to the 5G wireless networks.  ",0,1,1,1,1,2,0.067217395,0.029607175,0.9031755,Neu,0.037610218,usatodaymoney
244,2020-10-12 12:20:00,"Apple is introducing new iPhones later this year, due to manufacturing slowdown issues. The new models will all connect to the 5G wireless networks.  ",0,1,1,0,1,1,0.067217395,0.029607175,0.9031755,Neu,0.037610218,usatodaymoney
260,2020-10-11 11:17:00,"With this early Amazon Prime Day 2020 deal, you'll earn $5 in e-book credit toward your next e-book purchase—find out more.  ",0,0,1,0,2,2,0.12934272,0.010016792,0.8606405,Neu,0.11932593,usatodaymoney
261,2020-10-11 10:15:00,"With this early Amazon Prime Day 2020 deal, you'll earn $5 in e-book credit toward your next e-book purchase—find out more.  ",0,0,1,0,0,1,0.12934272,0.010016792,0.8606405,Neu,0.11932593,usatodaymoney
272,2020-10-09 11:03:00,"Prime Members who order $10 or more from any small business on Amazon between now and Prime Day, will receive $10 of credit during Prime Day.  ",0,0,1,0,1,1,0.031087864,0.023923416,0.9449887,Neu,0.0071644485,usatodaymoney
273,2020-10-09 05:12:00,"McDonald's is adding a cinnamon roll, blueberry muffin and apple fritter to the menu. The new McCafé Bakery lineup will be available starting Oct. 28.  ",0,1,1,0,3,9,0.07038189,0.0141581055,0.91546,Neu,0.05622378,usatodaymoney
274,2020-10-09 04:40:00,"The best Amazon deals in October 2020 can help you save on kitchen gadgets, smart tech and more—get the details.  ",0,0,1,0,0,2,0.11092208,0.010013707,0.8790642,Neu,0.10090838,usatodaymoney
275,2020-10-09 04:09:00,"The best Amazon deals in October 2020 can help you save on kitchen gadgets, smart tech and more—get the details.  ",0,0,1,0,2,3,0.11092208,0.010013707,0.8790642,Neu,0.10090838,usatodaymoney
278,2020-10-08 20:42:00,Best Buy will sell a 70-inch Samsung Smart TV for $529.99 as part of its Black Friday 2020 sale and for sale early Oct. 13-14 during Amazon Prime Day.  ,0,0,1,2,3,9,0.091423646,0.011254178,0.8973221,Neu,0.08016947,usatodaymoney
281,2020-10-08 17:00:00,"Facebook said it will ban all political, election and social issue ads after the polls close on Nov. 3 for a week or longer. Google adopted a similar rule two weeks ago.  ",1,0,1,0,0,1,0.018975973,0.4621291,0.518895,Neu,-0.4431531,usatodaymoney
282,2020-10-08 09:09:00,"The Amazon Fire stick is beloved by thousands—and right now, you can get it a jaw-dropping low price.  ",1,1,1,0,0,1,0.075755276,0.07874834,0.8454964,Neu,-0.0029930621,usatodaymoney
283,2020-10-08 08:05:00,"The Amazon Fire stick is beloved by thousands—and right now, you can get it a jaw-dropping low price.  ",1,1,1,4,4,13,0.075755276,0.07874834,0.8454964,Neu,-0.0029930621,usatodaymoney
284,2020-10-08 03:20:00,This Amazon Prime Day 2020 deal on the Amazon Echo Show 5 means you can also save on some of our favorite smart plugs and smart indoor cameras.  ,0,0,1,0,0,1,0.18238708,0.008668262,0.80894464,Neu,0.17371882,usatodaymoney
286,2020-10-07 22:52:00,This Amazon Prime Day 2020 deal on the Amazon Echo Show 5 means you can also save on some of our favorite smart plugs and smart indoor cameras.  ,0,0,1,0,0,0,0.18238708,0.008668262,0.80894464,Neu,0.17371882,usatodaymoney
294,2020-10-07 05:07:00,The best early Prime Day deals you can shop for Amazon Prime Day 2020 have arrived—shop our top picks.  ,1,1,1,0,0,2,0.5565123,0.009036377,0.43445134,Pos,0.54747593,usatodaymoney
295,2020-10-07 04:35:00,The best early Prime Day deals you can shop for Amazon Prime Day 2020 have arrived—shop our top picks.  ,1,1,1,2,5,5,0.5565123,0.009036377,0.43445134,Pos,0.54747593,usatodaymoney
299,2020-10-07 01:24:00,"Facebook says it is escalating a campaign against conspiracy group QAnon and will remove any pages, groups and Instagram accounts tied to the group.  ",1,1,1,0,1,1,0.011727854,0.8347641,0.15350802,Neg,-0.82303625,usatodaymoney
304,2020-10-06 09:12:00,"From Apple's affordable new SE to Samsung's Galaxy Watch 3, we've rounded up the absolute best smartwatches you can buy.  ",1,1,1,0,0,1,0.2843414,0.027427664,0.688231,Neu,0.25691372,usatodaymoney
307,2020-10-05 22:39:00,Shoppers who purchase AT&T TV services online can get a free $200 Visa gift card for a limited time—find out how.  ,0,1,1,3,1,2,0.0622465,0.0144104855,0.923343,Neu,0.047836017,usatodaymoney
311,2020-10-05 15:44:00,Two Google Nest Audio speakers combined sound fantastic and are better paired together. But shouldn't Google have figured out how to read e-mails by now?  ,1,1,1,0,0,1,0.09449146,0.019023584,0.886485,Neu,0.07546788,usatodaymoney
312,2020-10-05 14:09:00,Two Google Nest Audio speakers combined sound fantastic and are better paired together. But shouldn't Google have figured out how to read e-mails by now?  ,1,1,1,1,0,1,0.09449146,0.019023584,0.886485,Neu,0.07546788,usatodaymoney
319,2020-10-04 11:36:00,Medical study findings indicate that Apple Watches may trigger false alarms that send too many people to the doctor.  ,0,1,1,0,1,9,0.011765151,0.9228358,0.06539902,Neg,-0.9110707,usatodaymoney
333,2020-10-02 10:22:00,"Starting Sept. 29, customers can use Amazon One as an entry option at two Amazon Go stores in Seattle.  ",0,1,1,0,2,1,0.057815026,0.016371904,0.9258131,Neu,0.041443124,usatodaymoney
335,2020-10-01 23:47:00,The newest characters coming to the Nintendo Switch video game 'Super Smash Bros. Ultimate' will come from Microsoft's Minecraft building simulation.  ,0,1,1,0,0,0,0.07476958,0.012438371,0.912792,Neu,0.062331207,usatodaymoney
339,2020-10-01 09:57:00,Google Chromecast can now compete more effectively with Amazon Fire TV Stick and Roku streaming devices for an audience spending more time at home  ,0,1,1,3,4,7,0.7600845,0.0076528355,0.23226267,Pos,0.7524317,usatodaymoney
340,2020-10-01 09:25:00,Google Chromecast can now compete more effectively with Amazon Fire TV Stick and Roku streaming devices for an audience spending more time at home  ,0,1,1,0,0,0,0.7600845,0.0076528355,0.23226267,Pos,0.7524317,usatodaymoney
341,2020-10-01 08:21:00,This Amazon Prime Day 2020 deal on an Echo Dot will give Prime members two smart speakers for the sale price of one—details  ,0,0,1,1,0,0,0.1779355,0.008559072,0.8135055,Neu,0.16937642,usatodaymoney
342,2020-10-01 07:49:00,This Amazon Prime Day 2020 deal on an Echo Dot will give Prime members two smart speakers for the sale price of one—details  ,0,0,1,0,3,2,0.1779355,0.008559072,0.8135055,Neu,0.16937642,usatodaymoney
345,2020-09-30 20:10:00,"Google's new phones probably won't make a dent in sales, as the Pixels have historically been sales laggards, but it will make them more competitive.  ",1,1,1,0,0,1,0.9168717,0.021379584,0.06174871,Pos,0.89549214,usatodaymoney
346,2020-09-30 19:39:00,"Google's new phones probably won't make a dent in sales, as the Pixels have historically been sales laggards, but it will make them more competitive.  ",1,1,1,1,0,1,0.9168717,0.021379584,0.06174871,Pos,0.89549214,usatodaymoney
351,2020-09-30 07:10:00,This Amazon Prime Day 2020 deal on an Echo Dot will give Prime members two smart speakers for the sale price of one—details  ,0,0,1,0,0,0,0.1779355,0.008559072,0.8135055,Neu,0.16937642,usatodaymoney
352,2020-09-30 06:39:00,This Amazon Prime Day 2020 deal on an Echo Dot will give Prime members two smart speakers for the sale price of one—details  ,0,0,1,0,0,1,0.1779355,0.008559072,0.8135055,Neu,0.16937642,usatodaymoney
353,2020-09-30 05:04:00,"This Amazon Prime Day 202 0Right now, you can save big on the Beats Solo Pro headphones by shopping this deep discount—see the details.  ",0,1,1,0,0,0,0.05916121,0.016238365,0.9246005,Neu,0.042922843,usatodaymoney
354,2020-09-30 04:32:00,"This Amazon Prime Day 202 0Right now, you can save big on the Beats Solo Pro headphones by shopping this deep discount—see the details.  ",0,1,1,0,2,0,0.05916121,0.016238365,0.9246005,Neu,0.042922843,usatodaymoney
364,2020-09-29 10:17:00,"Amazon customers can browse through over 25,000 products with one or more 19 sustainability certifications.  ",0,0,1,0,0,1,0.07083311,0.010530584,0.91863626,Neu,0.060302526,usatodaymoney
374,2020-09-28 19:47:00,"Amazon Prime Day 2020 isn't until October, but you can already snag a great deal on Kindle Unlimited that will give you half off a six-month subscription—get the details.  ",0,1,1,1,0,0,0.10616224,0.011567146,0.88227063,Neu,0.0945951,usatodaymoney
375,2020-09-28 18:12:00,"Amazon Prime Day 2020 isn't until October, but you can already snag a great deal on Kindle Unlimited that will give you half off a six-month subscription—get the details.  ",0,1,1,0,0,0,0.10616224,0.011567146,0.88227063,Neu,0.0945951,usatodaymoney
377,2020-09-28 16:04:00,"Amazon Prime Day 2020 has officially been announced—find out all the details, including how to save on the best early deals you can shop right now.  ",1,1,1,1,3,4,0.06239426,0.012870931,0.92473483,Neu,0.04952333,usatodaymoney
378,2020-09-28 15:32:00,"Amazon Prime Day 2020 has officially been announced—find out all the details, including how to save on the best early deals you can shop right now.  ",1,1,1,1,0,1,0.06239426,0.012870931,0.92473483,Neu,0.04952333,usatodaymoney
379,2020-09-28 15:00:01,"Amazon Prime Day 2020 has officially been announced—find out all the details, including how to save on the best early deals you can shop right now.  ",1,1,1,0,1,2,0.06239426,0.012870931,0.92473483,Neu,0.04952333,usatodaymoney
380,2020-09-28 14:29:00,"Amazon Prime Day 2020 has officially been announced—find out all the details, including how to save on the best early deals you can shop right now.  ",1,1,1,1,1,3,0.06239426,0.012870931,0.92473483,Neu,0.04952333,usatodaymoney
384,2020-09-28 09:42:00,"Amazon customers can browse through over 25,000 products with one or more 19 sustainability certifications.  ",0,0,1,0,0,2,0.07083311,0.010530584,0.91863626,Neu,0.060302526,usatodaymoney
386,2020-09-28 07:04:00,When is Amazon Prime Day 2020? Amazon's annual Black Friday-like sale will be Oct. 13-14 after the retail giant delayed the sale amid the coronavirus.  ,1,1,1,9,10,33,0.009091876,0.9169729,0.07393526,Neg,-0.907881,usatodaymoney
387,2020-09-28 06:32:00,When is Amazon Prime Day 2020? Amazon's annual Black Friday-like sale will be Oct. 13-14 after the retail giant delayed the sale amid the coronavirus.  ,1,1,1,0,0,1,0.009091876,0.9169729,0.07393526,Neg,-0.907881,usatodaymoney
388,2020-09-28 01:39:00,Facebook's Portal or Amazon's new Echo Show 10 will get you closer to having more Zoom in your life. But you won't have to tie up laptop anymore.  ,0,1,1,0,1,1,0.090059325,0.012451551,0.8974891,Neu,0.07760777,usatodaymoney
389,2020-09-27 10:12:00,Facebook's Portal or Amazon's new Echo Show 10 will get you closer to having more Zoom in your life. But you won't have to tie up laptop anymore.  ,0,1,1,0,3,4,0.090059325,0.012451551,0.8974891,Neu,0.07760777,usatodaymoney
390,2020-09-27 04:01:00,"This weekend's Amazon deals will help you save on an Apple Watch SE, an All-Clad pan and more—see our top picks.  ",0,0,1,0,1,2,0.21124467,0.009079377,0.7796759,Neu,0.20216529,usatodaymoney
395,2020-09-26 06:55:00,"What you'll need to bring Zoom to the TV: An Amazon Fire TV Cube, webcam and HDMI cable.  ",0,0,1,0,1,1,0.06504004,0.014048149,0.92091185,Neu,0.05099189,usatodaymoney
398,2020-09-25 22:31:00,These iPad deals on the just-released iPad 8th generation model is one that Apple fans won't want to miss—see the details.  ,0,1,1,1,0,1,0.04379883,0.019253355,0.9369478,Neu,0.024545476,usatodaymoney
399,2020-09-25 20:55:00,These iPad deals on the just-released iPad 8th generation model is one that Apple fans won't want to miss—see the details.  ,0,1,1,0,0,2,0.04379883,0.019253355,0.9369478,Neu,0.024545476,usatodaymoney
400,2020-09-25 15:03:00,"What you'll need to bring Zoom to the TV: An Amazon Fire TV Cube, webcam and HDMI cable.  ",0,0,1,0,2,0,0.06504004,0.014048149,0.92091185,Neu,0.05099189,usatodaymoney
411,2020-09-24 07:17:00,"Amazon customers can browse through over 25,000 products with sustainability certifications as part of Amazon's new Climate Pledge Friendly program.  ",0,0,1,0,1,3,0.28416505,0.007846222,0.70798874,Neu,0.27631882,usatodaymoney
412,2020-09-24 06:45:01,"Amazon customers can browse through over 25,000 products with sustainability certifications as part of Amazon's new Climate Pledge Friendly program.  ",0,0,1,0,0,1,0.28416505,0.007846222,0.70798874,Neu,0.27631882,usatodaymoney
419,2020-09-24 01:29:00,This Apple watch sale will save shoppers more than $100 on the Series 5 model ahead of the Apple Watch Series 6 release—see the details.  ,0,1,1,0,0,0,0.08450326,0.019675264,0.89582145,Neu,0.064828,usatodaymoney
420,2020-09-23 23:55:00,This Apple watch sale will save shoppers more than $100 on the Series 5 model ahead of the Apple Watch Series 6 release—see the details.  ,0,1,1,0,0,1,0.08450326,0.019675264,0.89582145,Neu,0.064828,usatodaymoney
426,2020-09-23 05:07:00,"You can pre-order Microsoft's new Xbox Series X at Amazon, Walmart, Target and more—if you hurry.  ",0,1,1,0,0,1,0.059877485,0.015266887,0.92485565,Neu,0.044610597,usatodaymoney
429,2020-09-22 21:42:00,"'We very much hope we won't have to. And it would have to be a highly worrisome and abnormal situation to do so,' a top Facebook executive said.  ",1,0,1,1,0,0,0.019653905,0.9054369,0.07490919,Neg,-0.88578296,usatodaymoney
430,2020-09-22 19:35:00,"You can pre-order Microsoft's new Xbox Series X at Amazon, Walmart, Target and more—if you hurry.  ",0,1,1,3,0,0,0.059877485,0.015266887,0.92485565,Neu,0.044610597,usatodaymoney
433,2020-09-21 17:01:03,"Intriguing new radically different styles of smartphones from the likes Motorola, LG and others could make Apple's iPhone begin to feel a bit boring.  ",0,1,1,0,3,3,0.035267174,0.548629,0.4161038,Neg,-0.5133618,usatodaymoney
435,2020-09-21 14:54:00,"Microsoft announced Monday it will acquire ZeniMax Media for $7.5 billion. The deal includes Bethesda Softworks, publisher of Fallout and Doom.  ",1,1,1,1,3,3,0.061503734,0.0121101765,0.9263861,Neu,0.049393557,usatodaymoney
439,2020-09-19 21:48:00,Epic Games doubled down on its request for a preliminary injunction that would require Apple to put its beloved video game back in the App Store.  ,1,0,1,1,0,0,0.015700627,0.9511218,0.0331776,Neg,-0.93542117,usatodaymoney
441,2020-09-19 15:40:00,"Amazon holds a virtual event for the press on Thursday, but won't live stream it is for the public. Google's livestream event is 9/30.  ",0,1,1,1,0,2,0.01726913,0.037641004,0.9450898,Neu,-0.020371873,usatodaymoney
442,2020-09-19 14:38:02,"Amazon holds a virtual event for the press on Thursday, but won't live stream it is for the public. Google's livestream event is 9/30.  ",0,1,1,0,2,2,0.01726913,0.037641004,0.9450898,Neu,-0.020371873,usatodaymoney
444,2020-09-19 02:12:03,Amazon is warning customers who pre-ordered the PlayStation 5 their video game console might not arrive on the day of release.  ,1,1,1,2,1,0,0.0115454225,0.93071645,0.057738073,Neg,-0.91917104,usatodaymoney
445,2020-09-19 01:40:01,Amazon is warning customers who pre-ordered the PlayStation 5 their video game console might not arrive on the day of release.  ,1,1,1,2,2,0,0.0115454225,0.93071645,0.057738073,Neg,-0.91917104,usatodaymoney
447,2020-09-18 23:35:01,The best Amazon deals this September will help you save on everything from cookware to robot vacuums—shop all our reader favorites.  ,0,0,1,0,0,1,0.11090634,0.011236304,0.8778573,Neu,0.09967004,usatodaymoney
448,2020-09-18 23:03:05,The best Amazon deals this September will help you save on everything from cookware to robot vacuums—shop all our reader favorites.  ,0,0,1,1,1,1,0.11090634,0.011236304,0.8778573,Neu,0.09967004,usatodaymoney
