id,username,created_at,timezone,user_id,tweet,mentions,urls,replies_count,retweets_count,likes_count,hashtags,retweet,source
1420307160509128705,keithmccullough,2021-07-28 09:56:29 BST,+0100,18378349,VOLUME: #decelerated during yesterday's $SPY correction  https://t.co/Pr877VqCjJ,[],[],1,4,32,['decelerated'],False,
1419408693586710529,keithmccullough,2021-07-25 22:26:18 BST,+0100,18378349,SP500: All-time closing high on Friday as the #Quad2 to #Quad3 Phase Transition continues to get the bulls paid  https://t.co/2osWf5XdQO,[],[],5,6,77,"['quad2', 'quad3']",False,
1418140147741233155,keithmccullough,2021-07-22 10:25:33 BST,+0100,18378349,"SP500: within 0.6% of her all-time highs. All-time, is a long time",[],[],0,1,28,[],False,
1417658708226723840,keithmccullough,2021-07-21 02:32:29 BST,+0100,18378349,$SPY closed -1.4% from her all-time high with immediate-term upside to new all-time highs (which I'll publish in the AM) #TheGods  https://t.co/C5Nsf09Wfx,[],[],5,2,74,['thegods'],False,
1417120772045348869,keithmccullough,2021-07-19 14:54:55 BST,+0100,18378349,Where did I say low-end of my $SPY Risk Range goes for 22 VIX? #MacroShow,[],[],24,2,44,['macroshow'],False,
1414869216856059907,keithmccullough,2021-07-13 09:48:02 BST,+0100,18378349,SP500: all-time closing high yesterday with Staples (good Quad2 and Quad3 short) lagging  https://t.co/UOk8nbiiwu,[],[],0,2,22,[],False,
1414629612894789636,keithmccullough,2021-07-12 17:55:56 BST,+0100,18378349,Update from the perma bears as we crest into new all-time $SPY highs  https://t.co/smd3f2QkoD,[],[],13,7,166,[],False,
1414546868403585029,keithmccullough,2021-07-12 12:27:09 BST,+0100,18378349,"In today's Early Look: ""All-Time Highs, It Is, Eh""... #subscribe   Imagine you were short $SPY and the NASDAQ into Friday's all-time closing highs?  https://t.co/6McrYGHLMQ",[],[],1,0,20,['subscribe'],False,
1414262011744112648,keithmccullough,2021-07-11 17:35:13 BST,+0100,18378349,"Despite all of the bearish narratives, the number that matters is Friday's all-time closing $SPY high  https://t.co/KqqAZLr1ke",[],[],10,5,122,[],False,
1411101407915110401,keithmccullough,2021-07-03 00:16:07 BST,+0100,18378349,"All-time highs for $SPY, again, indeed. #Quad2, cheers",[],[],2,0,21,['quad2'],False,
1408362881763135494,keithmccullough,2021-06-25 10:54:11 BST,+0100,18378349,"ALL-TIME: $SPY and NASDAQ closing highs, it was yesterday   = #Quad2 in Q2  https://t.co/PqAVXM4t2N",[],[],3,4,35,['quad2'],False,
1408060356145029120,keithmccullough,2021-06-24 14:52:04 BST,+0100,18378349,"BREAKING: ""mid cycle"" it was not. It is all-time $SPY highs for #Quad2 in the USA  https://t.co/GbJcY1QGRg",[],[],0,3,26,['quad2'],False,
1408022015789895680,keithmccullough,2021-06-24 12:19:43 BST,+0100,18378349,Missing this move in High Yield (not a small asset class bud) is the same as missing all-time $SPY highs = #Quad2 Similar Set,[],[],1,1,16,['quad2'],False,
1406899980842016774,keithmccullough,2021-06-21 10:01:09 BST,+0100,18378349,"JAPAN: stocks pounded for a -3.3% loss, following Friday's #oversold Risk Range™ Signal in $SPY  https://t.co/DaXhPJTcfq",[],[],2,3,24,['oversold'],False,
1405814982118461441,keithmccullough,2021-06-18 10:09:45 BST,+0100,18378349,"After yesterday's epic -0.04% correction in $SPY, Japan corrected -0.19% and remains Bullish @Hedgeye TREND  https://t.co/RhM7PAsJ0d","[{'screen_name': 'hedgeye', 'name': 'hedgeye', 'id': '18719020'}]",[],0,2,23,[],False,
1405574432744251396,keithmccullough,2021-06-17 18:13:53 BST,+0100,18378349,That low-end of the @Hedgeye Risk Range™ Signal on $SPX didn't spend much time there!,"[{'screen_name': 'hedgeye', 'name': 'hedgeye', 'id': '18719020'}]",[],1,0,17,[],False,
1404957217124663303,keithmccullough,2021-06-16 01:21:18 BST,+0100,18378349,Immediate-term upside in our Risk Range™ Signal to new all-time $SPY highs of 4276  Tell yourself whatever narrative you need to about that   = #Quad2  https://t.co/llPrzcBALV,[],[],1,5,25,['quad2'],False,
1404199875055656964,keithmccullough,2021-06-13 23:11:53 BST,+0100,18378349,Are you up more than +13.1% YTD? All-time highs $SPY  https://t.co/VqTSQgDPw8,[],[],26,11,100,[],False,
1404186786113409025,keithmccullough,2021-06-13 22:19:52 BST,+0100,18378349,"Remember the time ye Olde Wall was calling for a -10-12% stock market ""correction""? $SPY  https://t.co/WKib8l9gSn",[],[],9,2,43,[],False,
1403291251248599049,keithmccullough,2021-06-11 11:01:20 BST,+0100,18378349,$SPY closed at an all-time high and NASDAQ back to -0.8% from its all-time high = #Quad2,[],[],1,1,32,['quad2'],False,
1403086267831685129,keithmccullough,2021-06-10 21:26:48 BST,+0100,18378349,"What about the ""message"" from the stock market?   = all-time closing $SPY high. All-time is a long time  https://t.co/3PPZl7oAWX",[],[],5,11,67,[],False,
1402917010988843014,keithmccullough,2021-06-10 10:14:15 BST,+0100,18378349,"Dr. KOSPI: waives off the #decelerating volume down day in $SPY, closing up +0.3%  https://t.co/ZX9LvJKRts",[],[],0,1,16,['decelerating'],False,
1402340175167078403,keithmccullough,2021-06-08 20:02:06 BST,+0100,18378349,BREAKING: fresh all-time $SPY highs intraday here as many continue to miss the move,[],[],4,2,58,[],False,
1400757214642638848,keithmccullough,2021-06-04 11:11:59 BST,+0100,18378349,SECTOR STYLES: Our Long Financials $XLF continues to pound what consensus is long (I.e. $AMZN which is the largest component of $XLY)  https://t.co/3hwhaZkXOL,[],[],0,2,17,[],False,
1400755705720848387,keithmccullough,2021-06-04 11:05:59 BST,+0100,18378349,VOLUME: #decelerated during yesterday's minor -0.36% $SPY correction  https://t.co/kydFMeP4xX,[],[],0,3,24,['decelerated'],False,
1398208902337118209,keithmccullough,2021-05-28 10:25:54 BST,+0100,18378349,$SPY: only -0.7% away from her all-time closing high gave you 3 big buying opportunities during #Quad2  https://t.co/ntL6dd4hwG,[],[],3,5,45,['quad2'],False,
1397476143075299328,keithmccullough,2021-05-26 09:54:11 BST,+0100,18378349,"Today in 1896, Charles Dow published the 1st edition of the Dow Jones Industrial Average",[],[],2,4,42,[],False,
1395685971530760193,keithmccullough,2021-05-21 11:20:40 BST,+0100,18378349,$SPY: the most pedestrian march towards new ##Quad2 Cycle Highs continues  https://t.co/EygQ5mwRxc,[],[],3,5,49,['quad2'],False,
1395056723522695177,keithmccullough,2021-05-19 17:40:16 BST,+0100,18378349,What was today's published low-end of the @Hedgeye Risk Range for the SP500?,"[{'screen_name': 'hedgeye', 'name': 'hedgeye', 'id': '18719020'}]",[],24,1,51,[],False,
1394579964729638917,keithmccullough,2021-05-18 10:05:48 BST,+0100,18378349,Dr. KOSPI: blows off correction day in $SPY with a +1.2% ramp overnight and remains Bullish @Hedgeye TREND  https://t.co/9rD7vUxKjZ,"[{'screen_name': 'hedgeye', 'name': 'hedgeye', 'id': '18719020'}]",[],0,1,20,[],False,
1392769004520067073,keithmccullough,2021-05-13 10:09:41 BST,+0100,18378349,Dr. KOSPI: day-3 of its correction from its Cycle High (same as $SPY) and holding @Hedgeye TREND support  https://t.co/a8m9IK26Z9,"[{'screen_name': 'hedgeye', 'name': 'hedgeye', 'id': '18719020'}]",[],0,2,19,[],False,
1392767019443949568,keithmccullough,2021-05-13 10:01:48 BST,+0100,18378349,IMPLIED: volatility on $SPY exploded to a +72% premium vs. 30-day realized #fear,[],[],6,10,119,['fear'],False,
1392633219271561219,keithmccullough,2021-05-13 01:10:08 BST,+0100,18378349,$SPY and #Bitcoin have a 90% correlation to chart monkeys chasing high and selling low  https://t.co/PR1EzKnb2l,[],[],1,2,33,['bitcoin'],False,
1392407171284017155,keithmccullough,2021-05-12 10:11:53 BST,+0100,18378349,LONDON: gives the Heisman to another episodic-and-non-TRENDING $SPY correction...  Opening up +0.6% #FTSE  https://t.co/ma5S9LAiit,[],[],1,2,25,['ftse'],False,
1392044309822726147,keithmccullough,2021-05-11 10:10:01 BST,+0100,18378349,"Dr. KOSPI: like $SPY, corrected -1.2% from its Cycle High the day prior #BrownianMotion  https://t.co/K6URw6Y3vR",[],[],0,2,15,['brownianmotion'],False,
1390610056501149699,keithmccullough,2021-05-07 11:10:48 BST,+0100,18378349,IMPLIED: #fear of equities keeps $SPY chasing new all-time highs  https://t.co/zvOlbq3qp1,[],[],1,12,56,['fear'],False,
1390608264019185665,keithmccullough,2021-05-07 11:03:41 BST,+0100,18378349,"VOLUME: #accelerated, big time, on yesterday's up $SPY up day post hedge fund de-grossing (lower)  https://t.co/0vKpBt4xLa",[],[],0,7,40,['accelerated'],False,
1390395115135455232,keithmccullough,2021-05-06 20:56:42 BST,+0100,18378349,$SPY ramping back towards her all-time highs with the Dollar Down #TextbookQuad2Macro,[],[],2,0,33,['textbookquad2macro'],False,
1390263654596157441,keithmccullough,2021-05-06 12:14:19 BST,+0100,18378349,"In today's Early Look: ""Still Short USD""... #subscribe   On my immediate-term TRADE duration:  A)US Dollar Index has an inverse correlation to Commodities (CRB Index) of -0.86 B)US Dollar Index has an inverse correlation to the SP500 of -0.94  https://t.co/uwd6OnAqeM",[],[],7,3,34,['subscribe'],False,
1390234323702460420,keithmccullough,2021-05-06 10:17:46 BST,+0100,18378349,FINANCIALS: 64 of the 65 SP500 Financials have reported an aggregate y/y EPS #acceleration of +130% = #Quad2 $XLF,[],[],1,6,32,"['acceleration', 'quad2']",False,
1389906131070423041,keithmccullough,2021-05-05 12:33:39 BST,+0100,18378349,"In today's Early Look: ""Pending All-Time Highs?""... #subscribe   I review our views for pending all-time $SPY #ETH $ETHE, etc. all-time highs  https://t.co/AlV4PYLI4g",[],[],1,0,15,"['subscribe', 'eth']",False,
1389870219410149384,keithmccullough,2021-05-05 10:10:57 BST,+0100,18378349,IMPLIED: vol PREMIUM of +45% for $SPY vs. 30-day realized with panic being the consensus position,[],[],1,7,67,[],False,
1389869398438121472,keithmccullough,2021-05-05 10:07:41 BST,+0100,18378349,EARNINGS: #accelerated to +49.2% and remain one of the catalysts for new all-time $SPY highs  https://t.co/9AIQ5DIwnc,[],[],2,3,24,['accelerated'],False,
1389238498100658177,keithmccullough,2021-05-03 16:20:43 BST,+0100,18378349,$AAPL Defends App Store Model in Federal Court  https://t.co/tt0k5dxwue via @hedgeye,"[{'screen_name': 'hedgeye', 'name': 'hedgeye', 'id': '18719020'}]",['https://app.hedgeye.com/insights/99094-aapl-defends-app-store-model-in-federal-court?type=stock-and-policy%2Cmarket-insights'],0,3,16,[],False,
1388829421335896065,keithmccullough,2021-05-02 13:15:11 BST,+0100,18378349,"The Call ‘Week In Review’: Facebook (FB), Essex Property Trust (ESS), &amp; Boyd Gaming (BYD)  https://t.co/ik47wIc1Xx via @hedgeye","[{'screen_name': 'hedgeye', 'name': 'hedgeye', 'id': '18719020'}]",['https://app.hedgeye.com/insights/99042-the-call-week-in-review-facebook-fb-essex-property-trust-ess-boyd-gaming-byd?type=stock-and-policy%2Chedgeye-tv'],1,2,13,[],False,
1388068452032782336,keithmccullough,2021-04-30 10:51:22 BST,+0100,18378349,#QUAD2's all-time closing high = Its 10th in April $SPY  https://t.co/QAp4QcvqCk,[],[],1,3,35,['quad2'],False,
1387860567474511873,keithmccullough,2021-04-29 21:05:19 BST,+0100,18378349,BREAKING: 10th all-time closing $SPY high in April alone  = #Quad2 in Q2 reiterated  https://t.co/EkLIwvdgDj,[],[],2,4,49,['quad2'],False,
1387763332598407169,keithmccullough,2021-04-29 14:38:56 BST,+0100,18378349,"BREAKING: new all-time $SPY highs here with #Quad2 in Q2   All-time, is a long time",[],[],2,0,30,['quad2'],False,
1387730832329256964,keithmccullough,2021-04-29 12:29:47 BST,+0100,18378349,"In today's Early Look: ""Thou Frothy Pigs!""... #subscribe   I review why Dollar Bulls (and Commodity Bears) continue to get run over into all-time $SPY highs  https://t.co/y8gnyq0qs2",[],[],2,0,17,['subscribe'],False,
1387696914708246532,keithmccullough,2021-04-29 10:15:01 BST,+0100,18378349,IMPLIED: Vol premium of +18% sets the #Quad2 Sentiment Table for fresh all-time $SPY highs  https://t.co/ynp9PoDTa5,[],[],0,5,36,['quad2'],False,
1387695412950208512,keithmccullough,2021-04-29 10:09:03 BST,+0100,18378349,VOLUME: #decelerated on yesterday's massive -0.1% $SPY correction  https://t.co/iPiodtUtW4,[],[],1,3,29,['decelerated'],False,
1386967288264503299,keithmccullough,2021-04-27 09:55:44 BST,+0100,18378349,VOLUME: #accelerated into yesterday's all-time $SPY high  https://t.co/c0ukVXi95e,[],[],1,5,38,['accelerated'],False,
1386772079966556164,keithmccullough,2021-04-26 21:00:03 BST,+0100,18378349,BREAKING: 9th all-time closing #Quad2 high for $SPY in April alone  https://t.co/MTucLIiFrH,[],[],1,6,77,['quad2'],False,
1386596838854307843,keithmccullough,2021-04-26 09:23:42 BST,+0100,18378349,VOLUME: #accelerated as $SPY and NASDAQ ramped back towards all-time highs (Friday)  https://t.co/7X5kJFWls1,[],[],0,5,37,['accelerated'],False,
1384796875463725057,keithmccullough,2021-04-21 10:11:18 BST,+0100,18378349,IMPLIED: Volatility for $SPY ramped to a freakout +39% premium vs. 30-day realized   Consensus was panic hedging at yesterday's lows,[],[],3,5,86,[],False,
1383861248824016897,keithmccullough,2021-04-18 20:13:27 BST,+0100,18378349,All-time is a long time ($SPY's 8th all-time closing high in April alone)  https://t.co/CiCpUVGxqU,[],[],3,3,58,[],False,
1381534795742769152,keithmccullough,2021-04-12 10:08:57 BST,+0100,18378349,CHINA: stocks drop another -1.0% after being down -1.0% last week (vs. $SPY +2.7% to all-time high)  China remains the only major Equity market that is signaling Bearish @Hedgeye TREND  https://t.co/Zi9hdKncsP,"[{'screen_name': 'hedgeye', 'name': 'hedgeye', 'id': '18719020'}]",[],2,4,37,[],False,
1380611757996175366,keithmccullough,2021-04-09 21:01:08 BST,+0100,18378349,BREAKING: 5th all-time closing $SPY high for the month of April = #Quad2 in Q2  https://t.co/pnv0VqlspA,[],[],4,11,93,['quad2'],False,
1380465901238116356,keithmccullough,2021-04-09 11:21:33 BST,+0100,18378349,SP500: all-time closing high = #Quad2 in Q2  https://t.co/5RUP6y3F58,[],[],0,2,23,['quad2'],False,
1380249323561222147,keithmccullough,2021-04-08 21:00:57 BST,+0100,18378349,BREAKING: Another new all-time closing high for $SPY. All-time is a long time  https://t.co/Ax9LbDMaKO,[],[],7,5,102,[],False,
1380126945007050755,keithmccullough,2021-04-08 12:54:39 BST,+0100,18378349,My trade secrets will not be revealed publicly! Read the Risk Range product on $AAPL,[],[],3,1,23,[],False,
1380082311748796416,keithmccullough,2021-04-08 09:57:18 BST,+0100,18378349,VOLUME: #accelerates at $SPY's all-time highs as hedge funds are forced to cover and chase  https://t.co/mYr0zCwfD3,[],[],2,5,44,['accelerates'],False,
1379358150848090113,keithmccullough,2021-04-06 09:59:45 BST,+0100,18378349,CHINA: no chasing of $SPY's all-time closing high in Shanghai  https://t.co/Pdes5fjVAU,[],[],1,7,50,[],False,
1377624126458843141,keithmccullough,2021-04-01 15:09:21 BST,+0100,18378349,What's zero edge going to write about today? $SPY = ATH,[],[],12,1,78,[],False,
1377545633763037184,keithmccullough,2021-04-01 09:57:27 BST,+0100,18378349,VOLUME: #accelerated on the way back to all-time $SPY highs  https://t.co/zR60NnRHUT,[],[],4,4,45,['accelerated'],False,
1377348630953263112,keithmccullough,2021-03-31 20:54:38 BST,+0100,18378349,Cartoon of the Day: Beamed Up $SPY  https://t.co/uHiOxaW8oA via @hedgeye,"[{'screen_name': 'hedgeye', 'name': 'hedgeye', 'id': '18719020'}]",['https://app.hedgeye.com/insights/97698-cartoon-of-the-day-beamed-up?type=macro%2Cmarket-insights'],0,0,24,[],False,
1377336359921270793,keithmccullough,2021-03-31 20:05:52 BST,+0100,18378349,All-time $SPY highs here. And all-time is a long time,[],[],10,8,143,[],False,
1377255641367056388,keithmccullough,2021-03-31 14:45:07 BST,+0100,18378349,"Are all-time $SPY highs, like Rates Rising, ""bad for stocks""?",[],[],3,2,38,[],False,
1376833581348233216,keithmccullough,2021-03-30 10:48:00 BST,+0100,18378349,POSITIONING: reminder that consensus remains Short $SPY  https://t.co/DXDhjvZYhY,[],[],1,6,33,[],False,
