,date,tweet,past_tense,present_tense,future_tense,replies_count,retweets_count,likes_count,pos_score,neg_score,neutral_score,sentiment,Sentiment_Score,user
2,2021-07-28 22:28:02,Facebook $FB is sandbagging earnings,0,1,0,2,2,3,0.18614013,0.5346133,0.27924654,Neg,-0.3484732,mark_dow
4,2021-07-28 17:10:04,The PPT is going to crush them once they're finished buying $SPX futs,1,1,0,2,0,13,0.061867896,0.32655594,0.61157614,Neu,-0.26468804,mark_dow
6,2021-07-17 05:18:00,I am “glad Amazon doesn’t let me buy the same book twice’ years old.,0,1,0,0,0,33,0.078913905,0.08100505,0.84008104,Neu,-0.002091147,mark_dow
8,2021-07-15 00:34:02,If you follow  you know that the Top 10 Engagement list every day is dominated—literally 9 or 10 of 10—by conservative media posts. Facebook is unhappy that this makes them look like a right wing echo chamber and are contemplating if and how to reduce transparency,0,1,0,2,20,59,0.010966111,0.8554192,0.13361467,Neg,-0.8444531,mark_dow
9,2021-07-02 03:22:03," If an analyst had been saying for the last 12 years that $AMZN was a short, you would have stopped listening to him a long time ago, and you'd be listening to the guy who had it right, right? Apply that to monetary policy analysis.",1,1,1,1,5,29,0.035953514,0.0632606,0.90078586,Neu,-0.027307086,mark_dow
12,2021-06-16 16:50:02," That's Dogs of the Dow liquidity, Crystal Cove edition.",0,1,0,0,0,3,0.045135204,0.025841001,0.92902374,Neu,0.019294202,mark_dow
13,2021-06-16 02:03:03,"Google Trends says search for the term ""inflation"" peaked the week of May 15th.  tweet says May 20th. Coincidence?  ",1,1,0,7,4,42,0.02840432,0.13899878,0.8325969,Neu,-0.11059446,mark_dow
14,2021-06-10 14:41:05,Hot inflation print and SPX at record high with bonds basically flat. It's been a rough decade for the policy bears.,1,1,0,3,12,91,0.03335338,0.90665877,0.059987836,Neg,-0.8733054,mark_dow
15,2021-06-07 14:27:04,"$AMZN and $FB respond: ""I mean, listen, we're talking about taxes, not a game, not a game, we talking about taxes. Not the game, but we're talking about taxes, man. I mean, how silly is that?""",0,1,0,3,0,22,0.03407546,0.2624196,0.7035049,Neu,-0.22834414,mark_dow
17,2021-05-27 15:32:02,Feels dirty being long $FB,0,1,0,12,1,52,0.04118325,0.124381855,0.834435,Neu,-0.08319861,mark_dow
18,2021-05-23 14:21:00,Number go dow,0,1,0,1,0,23,0.072525024,0.054992363,0.8724826,Neu,0.017532662,mark_dow
19,2021-05-21 13:08:04,"FTR,  is not a sub account.  is the sub account",0,1,0,0,0,4,0.020864265,0.05106308,0.92807263,Neu,-0.030198814,mark_dow
20,2021-05-19 19:14:02,"This is the right framing. A little bit like equity prices. If the Fed is hitting it's policy objectives the market should go higher. The SPX--despite all the chatter about wealth effects--is not a target, it's a byproduct.",0,1,1,0,3,14,0.07247091,0.03028119,0.89724785,Neu,0.04218972,mark_dow
23,2021-04-28 21:37:03,Fed liquidity sloshing around $AAPL and $FB earnings.,0,1,0,2,5,30,0.2942256,0.3333986,0.37237585,Neu,-0.039173007,mark_dow
25,2021-04-26 18:40:01,  The correlation between gold and the S&P is statistically significant and positive over virtually every time horizon,0,1,0,1,0,0,0.31690446,0.011408331,0.67168725,Neu,0.30549613,mark_dow
26,2021-04-06 15:47:02,She missed the biggest reason why market cap to GDP is a useless valuation metric: over half of SPX earnings these days come from abroad.,1,1,0,11,15,163,0.058935396,0.29704693,0.64401776,Neu,-0.23811153,mark_dow
31,2021-03-04 14:33:03,$BA makes Dow happy,0,1,0,0,1,5,0.25407648,0.07141555,0.67450804,Neu,0.18266094,mark_dow
32,2021-03-01 20:03:05,Dogs of the Dow leveraging the benefits of accommodative liquidity provision  ,0,1,0,2,2,38,0.5638582,0.013376034,0.42276582,Pos,0.55048215,mark_dow
