,date,tweet,past_tense,present_tense,future_tense,replies_count,retweets_count,likes_count,pos_score,neg_score,neutral_score,sentiment,Sentiment_Score,user
0,2018-04-05 20:42:04,     Last I checked she is still on TV no? 😂😂😂😂,1,1,0,2,0,5,0.031040654,0.058533285,0.910426,Neu,-0.027492631,burns277
1,2018-04-05 19:24:01,    Lucky I don't need sponsors...😂😂😂 I just like calling out little libtards.,0,1,0,4,0,8,0.043542486,0.03942154,0.917036,Neu,0.004120946,burns277
2,2018-04-05 19:00:01," If the little twerp wants to get political & and be an activist, better be able to take comments from others with opposing views.",0,1,0,9,1,10,0.0802455,0.047626473,0.872128,Neu,0.03261903,burns277
3,2018-02-20 13:32:02, A good idea for you to send him a proposal on this than Steve? He may listen.,0,0,1,0,0,0,0.08900089,0.017081654,0.89391744,Neu,0.07191923,burns277
4,2018-02-01 13:30:00, 😂😂😂,0,0,0,0,0,0,0.03719407,0.0575872,0.9052188,Neu,-0.02039313,burns277
5,2018-01-31 18:32:00,Been watching this one for days..feeling good here on the entry long.,0,1,0,3,0,2,0.34123173,0.025517382,0.6332509,Neu,0.31571436,burns277
7,2018-01-31 13:05:04,This is why I teach 😊 lovely gift from one of my students. Helping others is priceless! Changing…  ,0,1,0,4,1,4,0.06912891,0.022260426,0.90861064,Neu,0.04686848,burns277
9,2018-01-09 16:00:05,"Dimon thinks economists are dead wrong about GDP, predicts 4% U.S. growth   ",0,1,0,0,2,6,0.58086824,0.12344965,0.295682,Pos,0.4574186,burns277
10,2017-12-27 18:09:03,Why are Representatives & Senators flying first class on taxpayers dime in the first case??  ,0,1,0,6,2,9,0.040821552,0.08949894,0.8696796,Neu,-0.048677385,burns277
11,2017-12-22 14:00:00,  +20k down to 12k? Did my prediction burst your bubble? Leave trading to the big boys buddy...,0,1,0,7,1300,27,0.058729596,0.11858127,0.8226891,Neu,-0.059851676,burns277
12,2017-12-12 14:56:05, Biggest bubble ever.,0,0,0,6,1751,21,0.052189592,0.08125887,0.8665515,Neu,-0.029069278,burns277
13,2017-12-05 08:49:02,Great fun at moxy rooftop bar in Times Square. . . . . . . . . . nyse  daytrading…  ,0,0,0,3,4,6,0.08442703,0.012324596,0.9032484,Neu,0.072102435,burns277
14,2017-11-22 16:49:01,Hope to hear  and  Response to this? Seems like taking a knee to our National Anthem is the least of his problems now...Feel Terrible for this young lady          BoycottTheNFL  ,0,1,0,8,469,294,0.02255535,0.79907113,0.17837353,Neg,-0.7765158,burns277
15,2017-11-14 15:56:01,   Ur an idiot...Plain and simple. Plus a disgrace to  and to America. ,0,0,0,45,494,74,0.030192254,0.6054236,0.36438414,Neg,-0.5752314,burns277
16,2017-11-14 13:44:05,Missouri attorney general launches probe into Google’s business practices   via ,0,1,0,3,3,5,0.029883329,0.7519349,0.21818179,Neg,-0.72205156,burns277
17,2017-11-13 18:34:01,What a great day building a club house for the late Chef Shane Whiddon children. Doors to dream…  ,0,1,0,2,3,5,0.13661222,0.010938135,0.8524496,Neu,0.12567408,burns277
18,2017-10-23 14:23:01,"Pelosi struggles to form sentences during TV interview, calls Robert Mueller ‘mother’   via ",0,1,0,1,4,1,0.029178027,0.70048875,0.2703331,Neg,-0.6713107,burns277
19,2017-10-12 16:55:01, I guess just like Bill Clintons one with North Korea? 😂😂😂,0,0,0,1,0,1,0.05066101,0.020776985,0.92856205,Neu,0.029884024,burns277
20,2017-10-12 16:52:00, Lmao! You kidding me right...what a joke,0,1,0,0,0,0,0.034465928,0.6899161,0.275618,Neg,-0.65545017,burns277
21,2017-10-12 16:48:02,  I have no postition...came up on scan,1,1,0,0,0,1,0.03603935,0.043672185,0.9202885,Neu,-0.0076328367,burns277
23,2017-10-10 15:12:01,"$Google,$fb & $TWTR are scrambling to hold Washington at bay   via ",0,1,0,1,1,3,0.017662516,0.8141468,0.16819064,Neg,-0.7964843,burns277
24,2017-10-10 14:57:03,Big move on $ROKA this morning    via ,0,0,0,2,1,5,0.64798415,0.045713216,0.30630258,Pos,0.60227096,burns277
25,2017-10-09 17:47:01,Nice move on $QEP +4%,0,0,0,0,0,0,0.22780602,0.02710504,0.745089,Neu,0.20070097,burns277
26,2017-10-09 17:45:03,$QEP   via ,0,0,0,0,0,1,0.074165575,0.055265784,0.87056863,Neu,0.018899791,burns277
27,2017-10-09 16:48:05, I'm not a big Bio fan...Day trades on them suit me just fine...sometimes a swing or two on a small position 2% of port....,0,1,0,0,0,1,0.07075701,0.034464188,0.8947787,Neu,0.03629282,burns277
29,2017-10-06 15:45:00,"Jobs fall by 33,000 in September as hurricanes hammer employment  ",0,0,0,0,3,1,0.008864051,0.97419614,0.016939754,Neg,-0.9653321,burns277
30,2017-10-06 14:31:02, Was a fun play...,0,0,0,1,0,1,0.17815007,0.054484963,0.7673649,Neu,0.12366511,burns277
31,2017-10-04 20:11:00,"Tropical Storm Nate, expected later today, could hit Gulf Coast as a hurricane  ",1,0,1,0,3,2,0.06847848,0.72025245,0.21126911,Neg,-0.651774,burns277
33,2017-10-04 18:22:05,  Take a look at EU debt and tight regulations swamping Europe and stagnation..Will get worse. Nations are all stuck in it..Euro overpriced.,1,1,0,0,0,1,0.008303277,0.9593179,0.032378778,Neg,-0.95101464,burns277
34,2017-10-04 18:17:04, I'm not one to buy heavy on bios' but like the risk/reward on this one.,0,1,0,0,0,0,0.046052918,0.03143248,0.9225146,Neu,0.014620438,burns277
35,2017-10-04 18:15:01,2% of Portfolio.,0,0,0,0,0,3,0.026574297,0.028716778,0.94470894,Neu,-0.0021424815,burns277
37,2017-10-01 14:56:05, EU is following in the same footsteps..just early stages.,0,1,0,1,0,0,0.37021652,0.012350826,0.61743265,Neu,0.3578657,burns277
38,2017-09-27 17:30:05,Marc Chagall Russian-French artist. 1887-1985. Saint Paul de France. Another one of my fave…  ,0,0,0,1,1,3,0.047052234,0.042035636,0.91091216,Neu,0.005016599,burns277
39,2017-09-27 16:08:02,$AMRN  ,0,0,0,0,0,3,0.038267322,0.038216524,0.9235161,Neu,5.079806e-05,burns277
40,2017-09-27 14:52:01,"Heres to beautiful evenings at home with family :) I am blessed in many ways, especially trading…  ",1,1,0,1,2,5,0.1846148,0.012635796,0.80274934,Neu,0.17197901,burns277
41,2017-09-27 14:39:00, My entry is 3.50,0,1,0,0,0,1,0.024126597,0.040363632,0.9355098,Neu,-0.016237035,burns277
42,2017-09-27 14:36:02,Long $AMRN,0,0,0,2,0,3,0.044124596,0.031914864,0.9239605,Neu,0.012209732,burns277
43,2017-09-25 19:24:05,Took profits earlier on my $BLDP trade from last week.,0,0,0,0,0,2,0.60385257,0.1630295,0.23311783,Pos,0.44082308,burns277
44,2017-09-25 16:46:04, Yeah  is about high premiums. 400% spikes in premiums.,0,1,0,3,10,14,0.3103152,0.09895236,0.5907324,Neu,0.21136284,burns277
45,2017-09-25 15:14:02,$BLDP Continues its move from last week. +15%,0,0,0,2,1,3,0.77912843,0.08176381,0.13910769,Pos,0.6973646,burns277
46,2017-09-25 14:45:04,$ECR Run  Breakout  ,0,0,0,1,0,3,0.1681247,0.33129233,0.50058293,Neu,-0.16316763,burns277
47,2017-09-25 13:57:00,Movement Burning  jerseys of overpaid athletes disrespecting our Flag nationwide. Ppl have died for that flag  ,1,1,0,7,13,16,0.025072956,0.75989455,0.21503253,Neg,-0.7348216,burns277
48,2017-09-20 15:16:05,Another one I like $BLDP Long _,0,1,0,0,4,5,0.08824871,0.020181023,0.89157027,Neu,0.068067685,burns277
