,date,tweet,past_tense,present_tense,future_tense,replies_count,retweets_count,likes_count,pos_score,neg_score,neutral_score,sentiment,Sentiment_Score,user
1,2018-04-06 22:44:02,"Recession indicator raises the alarm: First signs of yield curve inversion: Forward curve for the 1-month US OIS rate, a proxy for the Fed policy rate, has slightly inverted after the two-year forward point. Would imply a reduction in the Fed policy rate after Q1 2020. (via JPM)  ",1,1,1,4,77,103,0.025871413,0.8715999,0.10252872,Neg,-0.8457285,schuldensuehner
9,2018-04-06 11:49:01,"More data that show that peak growth may behind us: German output unexpectedly falls on construction, investment.    ",0,1,1,1,25,21,0.0076798345,0.9726867,0.019633424,Neg,-0.9650069,schuldensuehner
18,2018-04-05 19:39:04,Turkey Lira hits fresh lows as key minister goes missing. Weakened as much as 1.2% against the dollar to 4.0468 after Hurriyet newspaper reported Simsek may have resigned. Trimmed some of its losses as Simsek said that he would continue serving the nation “until our last breath”  ,1,1,1,3,32,26,0.09212989,0.89100385,0.01686619,Neg,-0.79887396,schuldensuehner
26,2018-04-05 04:16:04,"Asia stocks gain after US rebound on trade hopes. The S&P futures jumped ~85 points, or ~3.3%, trough to peak. Haven demand faded on optimism US, China will negotiate. US 10y yields jump above 2.81%. Dollar steady. Bitcoin continues its drop to $6.6k.  ",1,1,1,1,25,24,0.057336383,0.9241083,0.018555285,Neg,-0.86677194,schuldensuehner
29,2018-04-04 21:31:04,Facebook mkt value drops to $450bn after comp says most people on its vast social network may have had their public profile scraped by third parties.    ,1,1,1,1,26,26,0.009808581,0.9681078,0.02208351,Neg,-0.9582992,schuldensuehner
31,2018-04-04 20:13:05,"Italy risk spread drops to lowest since Feb as Italian President Mattarella started govt coalition talks, a mth after inconclusive elections left country in political stalemate. Spread could widen if a govt between M5S and Lega is formed, could narrow in case of M5S-PD alliance.  ",1,1,1,5,22,20,0.016401956,0.96452254,0.019075494,Neg,-0.9481206,schuldensuehner
50,2018-04-03 17:35:03,"Spotify shares indicated to $165/$168, would yield a market cap of ~$33bn.  ",1,0,1,3,28,28,0.7626381,0.0101163965,0.22724552,Pos,0.7525217,schuldensuehner
78,2018-04-02 02:29:05,"Goldman's Bear/Bull indicator has risen to 71% – a level normally associated w/high risks for equity investors. But prospects of entering sustained bear mkt remain low, Goldman says, b/c econ strong, no fin imbalances could usher in a bear mkt, & valuation is rel un-distracting.  ",1,1,1,5,73,85,0.94315886,0.034900207,0.021940878,Pos,0.9082587,schuldensuehner
88,2018-03-31 22:43:04,Strolling in the footsteps of econ history: they call 75yrs of FDIC ‘a history of confidence and stability.’ I would just call it ‘moral hazard’  ,0,1,1,8,10,40,0.07221459,0.052905586,0.8748798,Neu,0.019309003,schuldensuehner
89,2018-03-31 17:37:01,"Who thinks German ticket machines are confusing, should go to Washington DC!  ",0,1,1,9,10,31,0.05932629,0.047842514,0.8928312,Neu,0.011483777,schuldensuehner
90,2018-03-31 17:02:02,Trump destroys $50bn Amazon market cap. Says Amazon's `post office scam' must stop in fresh attack.    ,0,1,1,4,29,35,0.016374435,0.87693155,0.10669396,Neg,-0.86055714,schuldensuehner
97,2018-03-29 19:06:01,"Bitcoin has dropped below its 200d MA and there is a lot of anxiety about a downside break for the first time ever. AP's Sinche not sure whether there are active traders for whom the close below would trigger selling. But for him, it is a sign that Bitcoin frenzy may have ended.  ",1,1,1,6,67,61,0.019429607,0.94503415,0.035536215,Neg,-0.9256045,schuldensuehner
124,2018-03-27 18:31:05,"Stronger CNY suggests a major change in China's FX policy that should weigh on large components in the currency basket, which is bad news for those long euro, RTRS says.  ",0,1,1,0,20,21,0.048690364,0.9339004,0.01740931,Neg,-0.88521004,schuldensuehner
128,2018-03-27 12:30:00,Deutsche Bank shares rebound (a tiny bit) on reports of a CEO replacement. But problems to solve should overwhelm any CEO!  ,0,0,1,3,11,16,0.036034722,0.8732978,0.09066742,Neg,-0.8372631,schuldensuehner
143,2018-03-26 14:08:03,Does the Trump strategy work? China officials are rushing to finalize new regulations by May that will allow foreign financial groups to take majority stakes in securities companies as they seek to avert a looming trade war with the US.    ,0,1,1,3,31,32,0.33306244,0.013193375,0.6537442,Neu,0.31986907,schuldensuehner
148,2018-03-26 12:26:03,"Wall Street's beloved FANG stock quartet may be breaking up as FB and GOOG sink while AMZN and NFLX fare relatively better; super-cap tech, in general, may be ceding its market-leading position.    ",0,1,1,2,18,8,0.78696257,0.14478728,0.06825018,Pos,0.6421753,schuldensuehner
149,2018-03-26 12:17:01,"Debt as a weapon? US Marketable Securities Held in Custody at the Fed for Foreign Official Accounts fell a significant -$12.2bn during a week ended Mar21, as Trump upped rhetoric surrounding tariffs on goods from China, Amherst Pierpont says. It will be important to monitor!  ",1,1,1,2,20,18,0.046384167,0.9308598,0.022756053,Neg,-0.88447565,schuldensuehner
166,2018-03-25 06:54:00,"Good morning from Germany, which has generated a whopping SURPLUS of almost $65bn in trade with the US in the past 12mths. My family and I are going to America and will do our duty to reduce the trade surplus a bit in the next four weeks.  ",1,1,1,29,88,218,0.78339034,0.11696247,0.09964721,Pos,0.66642785,schuldensuehner
172,2018-03-24 07:50:03,"FANGMAN stocks have lost $330bn or 8.2% in mkt cap this week. Potential regulatory issues surrounding FB triggered the downdraft in Mega-Tech. Prospects that US Tech comps could be caught up in the trade issues w/China add to the gloom, Goldman says.  ",1,1,1,2,63,62,0.008647905,0.97082436,0.020527689,Neg,-0.96217644,schuldensuehner
184,2018-03-23 12:21:00,"It is good that the EU is there! Unfortunately, our big trip to America starts a day later thx to  BUT we can hope for a compensation of 600 Euro per person thx to EU! But, of course, Air France does not tell us about air passenger rights, as it is supposed to do.  ",1,1,1,2,3,13,0.07510585,0.03490777,0.88998646,Neu,0.040198084,schuldensuehner
186,2018-03-23 07:42:03,"Will the market buy this dip,? JPM asks: This Pavlovian response is deeply ingrained since the financial crisis and analysts remain sanguine. However, many indices are down YTD sending a negative momentum signal, and there has been complacency around trade.  ",1,1,1,1,18,32,0.014089976,0.96218216,0.02372792,Neg,-0.94809216,schuldensuehner
189,2018-03-23 06:19:03,"OUCH! JP Morgan economists note that news reports differ on whether the tariffs would apply to $50bn of Chinese imports, or whether they aim to raise $50bn in revenue. If it is the latter then they would apply to $200bn, or about 40%, of China good imports.  ",0,1,1,2,51,46,0.32956296,0.031092752,0.6393442,Neu,0.2984702,schuldensuehner
191,2018-03-23 06:09:05,"Asia stocks tumble following sell-off on Wall St as trade war fears drive rush to safety. Trump announced 25% tariffs on Chinese goods, saying that this action will be “first of many”, while China immediately announced measures vs US imports. $/¥ below 105 for 1st time since '16  ",1,1,1,0,27,25,0.12024938,0.85053045,0.02922017,Neg,-0.73028105,schuldensuehner
193,2018-03-22 23:45:03,"Trump hits China w/ the tariffs we've all been waiting for. US president announced he would impose tariffs on around $50-60bn of Chinese imports. Trump also called the decision “the first of many."" BUT need to minimize domestic fallout will restrain WH.    ",1,1,1,1,17,19,0.3929982,0.4834353,0.123566486,Neg,-0.090437114,schuldensuehner
194,2018-03-22 23:20:02, Best times may behind the Eurozone!,0,0,1,1,1,0,0.1927052,0.022637205,0.7846576,Neu,0.170068,schuldensuehner
217,2018-03-21 18:27:02,Dollar Index DXY drops below 90 as Fed decision no as hawkish as mkts had expected. Powell's inaugural upcoming presser will be closely watched.  ,1,1,1,1,23,14,0.03307715,0.3784992,0.5884236,Neu,-0.34542206,schuldensuehner
219,2018-03-21 16:37:01,Oil continues to rally. Citi sees 4 drivers: Increasing speculation that US may pull out of the Iran nuclear deal. US inventory report is another positive. Technical pictures look constructive. OPEC noise is positive.  ,0,1,1,2,22,29,0.92104006,0.0349128,0.04404713,Pos,0.88612723,schuldensuehner
221,2018-03-21 12:10:00,"Another blow to FANG: EU reveals a digital tax plan that could penalize Google, Amazon and Facebook. Revenue tax at 3% could yield €5bn. Comps pay on avg 24% corporate tax. Digital companies &lt;10% in Europe, EU's Vestager says.  ",0,1,1,5,43,30,0.042273965,0.87448376,0.08324224,Neg,-0.8322098,schuldensuehner
224,2018-03-21 10:38:02,Global Govt Bond Yields rise ahead of FOMC announcement as 'dot plot' could be revised up from three hikes to four hikes in 2018 and a more hawkish path in 2019.  ,1,0,1,0,20,18,0.71445227,0.23786949,0.04767821,Pos,0.47658277,schuldensuehner
