prediction_day,abc,allstarcharts,benzinga,bespokeinvest,business,cnbc,cnbcnow,dealbook,dkellercmt,ft,hmeisler,ibdinvestors,incredibletrade,jimcramer,johnscharts,lmt978,markets,marketwatch,nytimesbusiness,optionshawk,profgalloway,reddogt3,reutersbiz,robintheblack,ryandetrick,schuldensuehner,sjd10304,sjosephburns,skynews,stocktwits,thestalwart,usatoday,usatodaymoney,wsj,wsjmarkets,zerohedge,y
2018-04-18,0.8073672287580749,3.1229276763458427,-7.761067508673431,16.288873055666752,1.4807055447556043,1.630163174832225,1.1621442927955925,1.167979570199436,-4.181403845468308,1.8475182944740194,1.4974188547109228,0.4165866600222341,-3.117470558763418,-13.140955912852728,0.2722899872119158,0.37249388571394615,5.362058438988585,1.4504134203890948,0.6764141311134917,1.5211766433811715,13.302390217694454,2.503730427110864,3.6077961605933275,6.845841859689978,1.5724072109209368,0.7869731741720325,6.253499360942083,16.941793307309954,-0.7911282157396407,-3.867982676705848,3.371179941361075,0.6852985643359688,4.861365516852845,1.6092748874292928,3.4413770419973972,0.61673079980255,0.0
2018-04-19,0.5186954157246808,6.340245592545399,-7.444838153564261,14.603445992993915,0.5155296668653091,1.621205541285982,2.0566167379829516,2.2076411192793706,-3.7997930275293585,1.6636183736663948,1.169092624180578,-1.5270902283020142,-0.8553266887162614,-12.546839853274598,1.4845695528386584,0.4461139324208794,2.673401907348624,1.9318242005814326,0.7940306340602217,0.5936861587770433,11.496134917991473,1.056949674183524,2.8522583126480203,7.9207563346527845,-6.178258517439112,0.024379565202333142,5.065983580568142,11.338355493377193,-0.43832650153264274,-22.202236526515968,2.0144687103732553,0.7517921536874199,3.793290753183713,0.46566303699504064,1.6553373172243782,0.832393904309507,0.0
2018-04-20,0.33017593166859804,15.589393144071828,-4.405625572398657,11.33395758744004,0.30081987272462024,1.4394732064483504,3.664959288634706,3.055036516726366,-3.76971319375968,1.3903336590639297,4.91199947463797,-4.002964729954216,-1.4104905459285415,-14.026592669559864,1.0458773495472111,-1.1404768166535657,0.6980076610940975,3.728266381520021,1.2460900765907428,1.3368205026194209,11.087006280506683,-0.10116467653518824,2.633935201491993,8.220490695793027,-13.463853663220924,-0.48327642854492514,3.4696338153010737,8.115203064922888,-0.0191485143434863,-33.58812647705571,0.9951833694576923,0.5581735667899731,2.0754572562996976,1.0902665493636925,3.6019333235350026,0.9705381777097721,0.0
2018-04-23,1.134956291037705,18.518389507076435,-0.47770730734875233,8.299264078338243,-0.10583436057106227,1.2637761525996702,5.094458212623489,3.8492512355390467,-4.091164344159273,3.157996826842451,8.178245084676764,-3.4272583149984874,-4.028464892125649,-19.197712053882817,0.6085050862361503,-2.824583596721046,3.571956771974011,4.032885031830334,0.7596607749478144,0.8741978316025795,14.262396725959206,-1.0359745256503972,2.126172104298052,8.119598673196295,-18.246615664409727,1.950234079497041,4.090143063388888,6.821988637110827,0.8461080115800975,6.4846795817935075,-0.6150193755095125,0.8024425621558202,1.383405886183965,1.8169941390536746,5.467580476914577,0.17082702843745556,0.0
2018-04-24,1.4111839459970958,16.348787126840367,3.268663069355063,10.981813506824246,0.09813875314850323,1.4808959593506623,4.502149703301717,4.578303855264507,-6.1184637251425205,2.383833945196222,7.5499489902714645,-3.1609413378895246,-6.208911803507277,-17.29194259299983,0.12789275322772442,-1.3598794849800855,4.298914991392265,4.0776402744798315,1.1872045225962697,1.2464261558563807,9.815000300399744,-3.4259744277677155,0.987776079824833,8.229117510480659,-20.946472606400828,4.15053713229493,4.754967923318571,-1.5697553671157682,1.3614037266683,10.598229956991618,0.5230051171735082,0.6820863940755458,1.4245467367847109,1.669236850437663,7.16987198700766,0.48424124147483205,0.0
2018-04-25,2.288290293707133,13.831645692545417,2.0329096444321424,10.68239693851066,1.6341929238761266,1.652433629831639,5.502348796763008,4.858544088521738,-7.349240920120616,2.676685739874812,6.112236302165151,-2.971017323377777,-5.22052594820797,-28.52961837632168,-2.347501361424783,-3.4116201234060015,5.593744910391612,4.756842217014913,1.7338095841724277,0.7486806515468406,8.577876409355826,-5.063392173075842,2.269034386306042,8.28447142208821,-23.41289239557195,1.7367065289567254,5.975238621249405,2.881203463611832,1.0536932446067744,24.49270189557654,0.5582698065029603,0.5149290952162447,2.5565617632111657,2.6595952371560347,8.515998652878556,1.4086189354996732,1.0
2018-04-26,2.004178679444214,9.8134626766548,4.406811821109489,9.270496324096563,1.3399322182849318,1.8198985694120775,4.958858673113765,5.163716181457369,-7.46007949125601,1.2408741292588095,4.309543638145705,0.3041185688316279,-2.9319880037848955,-23.540728884974172,-1.5938233031594053,-3.914766693310275,5.884817226059901,3.254643098177735,2.408237904622271,0.7520030333024017,6.303357264697661,-4.560167422714102,0.4754517877370388,7.438695083643563,-23.41289239557195,0.28428341501047005,6.2808814492369285,11.218701406644577,1.065434788369112,9.452564562955436,-1.5374868980194976,0.9318787143047962,1.8789976885872453,0.8264364067414001,9.14396842699855,1.2621922797121035,1.0
2018-04-27,1.6730302638411692,17.5670115565078,3.619462987250296,7.604668331602991,0.2491591707468258,1.6991531141177303,3.0845511483459647,4.139782776202043,-7.475492557286836,0.342307697795891,2.490630842314534,-2.7679050205863516,-0.5824406406046019,-18.38227207965369,-1.9975213226340893,-3.908088161652167,3.9671632753688817,2.0324564999570573,2.829027995256546,0.8904886785639561,9.276065795782802,-2.908110216260509,-1.214265235729022,6.771897829286093,-23.41289239557195,-0.7763089818696913,6.392060173574722,17.812297396135513,0.2076787908061294,4.142544202394548,-4.632414971306156,1.9866970374378665,1.7562407054583327,-0.39361666152747443,9.14396842699855,1.461187911221394,0.0
2018-04-30,1.2593329134856763,15.508752551937924,1.7535521801673035,4.920874567440319,0.6222514631604508,1.2022596340131908,1.5513999864271493,3.2768042481751327,-7.3954801182130945,0.43647998305077307,0.6759091738338457,-1.5458504859925353,-0.01653834750204425,-11.130858669670285,-2.2732227076832334,-3.134988316725901,3.7468756761947346,1.6818428335091917,1.6580941509484581,-2.026007367713687,6.459664998207888,-0.002649848032411306,-1.0853612582918009,6.439917335419689,-15.74666694046463,-0.8520410819976771,4.375717699431656,14.275758672076524,-0.8471026443012675,11.271757899472362,-3.7290277414700492,1.5678619810302805,1.8618506004611812,-1.0818865583348292,6.792125390074656,2.375137917378901,0.0
2018-05-01,1.002849874229037,11.78612158403682,1.2872260659000345,3.817583392405357,0.7977520440152711,1.0694340267834144,2.912952275344343,2.5747805973766376,-8.341465685189753,1.7118788607652267,0.5725532818794234,-2.319907465614462,-0.004284010498363522,-15.586776834741094,-2.413500790027211,-2.636172476317467,2.608060064948588,2.110200102140727,2.363108471254641,-4.418131265823096,3.006739955310512,-0.6776120070893566,0.9726526113948212,7.288375573406837,-17.612450667265364,-0.46249990523933987,3.639807601986552,14.272509819575447,0.3132359577096826,7.401471521741296,-2.562743127670726,1.6906492604456975,1.8719498949593127,-0.6445036109487023,4.910650960535541,3.2002335732612526,1.0
2018-05-02,0.6473691004886364,8.432154841876638,0.23095152238320382,8.670179909227707,0.4815086989238056,0.6905024072253336,2.4910795736161027,1.073077410040087,-6.550436810944078,1.7985669893692031,1.8513698004803274,-3.2230972339963495,-0.7206265285679182,-12.586067072585159,-2.418355569666023,-7.355693463942213,1.8815117005308788,1.735918295139809,1.2756277192958803,-3.70782362047923,3.740200755597358,-2.983048468371977,0.7847380231702294,7.728206579177084,-19.411726666910244,1.997021153273623,3.7343090432177526,9.376026134922379,0.3203800465582728,18.009735571344365,-0.621180641707851,1.5264422785289795,1.8800363397570132,-0.007963168653800423,2.5481935819600268,3.0047003993856523,0.0
