,date,tweet,past_tense,present_tense,future_tense,replies_count,retweets_count,likes_count,pos_score,neg_score,neutral_score,sentiment,Sentiment_Score,user
0,2021-05-17 16:39:05,"Dr. Michael Burry’s Scion Asset Mgmt had a ton of portfolio turnover in Q1. New stakes: $TSLA puts, $TLT puts, calls on both $GOOG & $FB, also calls on $CVS & $NTAP",1,1,0,0,3,7,0.11016129,0.013511577,0.8763271,Neu,0.096649714,marketfolly
1,2021-05-17 16:37:00,Li Lu’s Himalaya Capital cut 40% of $FB stake in Q1. Still owns ~$168m worth.,1,1,0,1,0,8,0.010241366,0.9289092,0.06084948,Neg,-0.9186678,marketfolly
2,2021-05-17 16:35:05,Sir Chris Hohn’s TCI Fund boosted stakes in $MSFT 43% and $SPGI 147% during Q1. Also started small new positions in $LRCX $KLAC,1,1,0,1,0,9,0.9243625,0.009769173,0.06586838,Pos,0.9145933,marketfolly
3,2021-03-08 19:08:02,Tepper also said $AMZN ‘not expensive.’  First part of this video highlights what’s going on w/ rates & Japan specifically.  ,1,1,0,2,2,10,0.03183521,0.022361336,0.94580346,Neu,0.009473873,marketfolly
4,2021-02-16 17:44:03,Li Lu shows new stakes in $AAPL and $PDD as of end of 2020. Trimmed $FB by almost a third after doubling stake just a quarter ago.,1,1,0,0,1,7,0.66797787,0.014326433,0.31769565,Pos,0.6536514,marketfolly
5,2021-02-16 16:03:04,"Michael Burry shows new stake in $C call options (now largest position).  Also new: $KHC calls, $DNOW. Almost doubled exposure to $PFE calls, added to $LUMN. Exited: $GME, $GOOGL calls, $CVS (calls & common) at end of 2020.",1,1,0,4,4,22,0.20488328,0.009788704,0.78532803,Neu,0.19509457,marketfolly
7,2020-10-06 21:45:02,$AAPL $AMZN $FB $GOOG   ,0,0,0,1,0,2,0.09574185,0.01662732,0.88763076,Neu,0.079114534,marketfolly
8,2020-06-08 16:23:05,Still owns $AMZN $MSFT but notes his portfolio now has least growth tilt of past 6-7 years. And of course caveat he can change his mind in a week or two.,0,1,1,1,1,15,0.18466274,0.021385048,0.79395217,Neu,0.1632777,marketfolly
9,2020-05-20 00:40:00," If their underlying businesses were traded separately, how many would you want to buy?  GEICO? BNSF? AAPL? (Buffett views as 3rd biz)  MidAmerican? Precision Castparts? Nebraska Furniture? See’s? etc. Ppl always focus on BV & allocator, how about underlying businesses.",1,1,1,1,0,5,0.033938754,0.02116904,0.94489217,Neu,0.012769714,marketfolly
10,2020-05-13 17:08:00,Tepper: “Some of the tech stocks like $AMZN might be not that overvalued; I’m not saying the Nasdaq’s cheap by any stretch… but it’s not 1999.  There’s definitely some misvalued companies out there.”,1,1,1,1,0,7,0.18557002,0.06221256,0.7522175,Neu,0.12335746,marketfolly
